,Strength_of_Schedule,Games_Missed,C,CB,DE,DT,FS,G,ILB,K,LB,LS,LT,OLB,P,QB,RB,RT,S,SS,T,TE,WR,OL,FB,WLB,KR,O_Line,QB_Lost,Win_Loss
21,-1.5690722163711768,-0.4449695297159004,-0.07672702766455163,0.0520651400912118,0.40430650781280886,-1.1710378937917068,-0.8442992620335471,-0.47362747635464864,-0.3848961142439437,-0.7102092017019959,-0.5243766728889021,1.2844907913192976,-0.06243526778706974,-0.9591499739643738,-0.35239383074191616,-0.3681773663565805,-0.19548259140840188,-0.3017577527733902,-0.7191930620426549,-0.5748360195324282,-0.7371340702803921,-1.5576673927032219,-0.6780499181380475,-0.11409352874950007,-0.13246000350313653,0.0,-0.08263496336711869,-0.5637982440096979,-0.26782449067609027,-0.6286520592690813
22,1.522090616818937,1.6704203735858936,-0.440967112722139,-1.1046476267509562,-1.4669730285352784,-0.021062153064847128,-0.0989739637264822,-0.5156535140448602,-1.2069025530018564,0.8570398360594537,-0.5584148285885291,1.3018252208199497,-0.33885354383307503,1.6492085795958413,-0.6627906623495865,0.3108706594035932,-1.2747692420701124,0.7085515009077129,-0.14303400936445845,0.6740707515461788,0.445515493438633,-0.4675243458375163,1.3485106690358084,-0.11409352874950007,-0.10433219338776285,0.0,-0.08263496336711869,-0.25644305120807337,-0.26782449067609027,-0.2948644737483487
23,-0.05943455365042336,-0.4449695297159004,-0.23406913397562285,-1.4630637680639735,1.4446651136991269,0.6534038379425302,4.079762546708931,-1.2867888789558335,0.8565612739015102,0.5749350092623927,0.2829190906505139,0.15206161171207663,1.5485162414461568,-0.6022703365416769,-0.4395995218380143,-1.1369402075772082,-0.9053211760491551,1.603012323298426,-0.4762307602079047,0.9522054960620843,0.10467594460340175,1.0529633797908957,2.0855006740961817,-0.11409352874950007,-0.07304095513180232,0.0,-0.08263496336711869,0.8041435947209801,-0.26782449067609027,2.0204557623240347
24,0.30000298509261314,1.3682218159713515,-0.05296298557943296,0.18181358385166713,-1.0659977338874163,-0.12424322025468544,-0.28200549984137196,-0.9397793872312858,1.080263716838502,1.4120075962166783,0.12786861336582653,0.04483493512829386,0.5265600277469069,0.20913851861470784,1.3504541574791264,0.5694532767176783,0.9702718123477538,1.211851251329562,0.18185362212051331,0.8036527393342261,-0.40901183631263754,-0.40344150780765037,-0.2716204847025347,-0.11409352874950007,-0.7975100678416698,0.0,-0.08263496336711869,0.22128364139400838,-0.26782449067609027,-1.370402249315154
25,-1.2815221853767473,-0.14277097210135842,-0.2388320592206873,0.60231550606023,-0.9706397127466696,-0.1715804720757443,-1.0328386191585823,-1.003602642720072,-1.005792977802815,-0.46641490693910376,-0.5526829676640223,0.10422201754392739,-0.5489862055372323,0.48368604585501596,-1.0894508198747004,-0.562580458137931,-1.33801988489621,0.8433620163083216,-0.5069938898869625,-0.6858887047677884,-0.7650287195122593,0.2874573086122571,-1.4998535728322127,-0.11409352874950007,0.04879812110615651,0.0,-0.04962726960698224,-0.7068012471553048,-0.26782449067609027,1.3581788069257559
26,-1.0658596621309253,-0.4449695297159004,0.12107548040766561,0.6125502400241551,0.4044684298955618,-1.4767956236720778,1.1489957572054301,0.6401359097504153,0.7555500539617861,-1.262229140557973,-0.4985032346395171,-0.029398917891248055,-1.4946075520638438,0.9694270200749583,-0.6699747920220063,-1.534519756321198,0.26617681566904505,-0.20292872200837037,-0.1513889374331439,1.2252211962003963,-0.34744521933342404,-0.5922154725374082,0.5727819693004882,-0.11409352874950007,0.022008784137400962,0.0,-0.08263496336711869,-0.6186700085811762,-0.26782449067609027,1.029689437048209
27,-0.8501971388851035,-0.4449695297159004,-0.259973742081157,-0.12696273132948258,0.9977548052936676,0.21321346678353306,-0.27956206837098174,2.1270969591449944,0.25872136770575277,0.7477907366903064,-0.3403893961273989,0.7541806417594722,-0.730973996784347,-1.0357929985205876,0.795138291429822,1.2497279716018075,-0.599261273592842,1.3384934351467987,-0.5100927523537678,2.542521949367752,-0.7145297855580172,-0.23582015666184503,-0.9970927943260647,-0.11409352874950007,-0.842079754673538,0.0,-0.08263496336711869,0.9792316521775375,-0.26782449067609027,-0.2948644737483487
28,1.3783156013217224,-0.4449695297159004,0.7837509360233326,-0.17893557574304672,0.6231380324123721,0.5735235218243331,-0.733174156583653,-0.36953861661028975,-0.9407605289874861,0.5071838781926571,-0.24569268492018537,-0.3098379181872953,-0.4675187927213393,-1.491470059610782,0.8915695622005562,0.9531017597907707,-0.5223665907639683,-0.8855117851889989,-0.11522521889745607,-0.5307816601267099,-0.27362599791466996,-1.148324985332686,0.9212804767280922,-0.11409352874950007,-0.2458586628939901,0.0,-0.08263496336711869,-0.5548640551823936,-0.26782449067609027,0.6959018515274767
29,0.5156655083384349,-0.4449695297159004,-0.021496056963978816,0.597419469240501,-0.18539427196529057,0.02854205752761445,0.20226122617998155,0.13670647605035913,-1.2996223872448978,-0.08462537923400783,0.9640402184960358,0.6068808816745624,-0.41853661472023695,3.1105187311535065,0.359911179809436,-1.006804838948031,3.8717855247339403,2.384872913330947,0.41777106047930096,0.1415061236945769,0.4622342476441982,-0.1508701003951379,2.0749581599870206,-0.11409352874950007,-0.029836528191255374,0.0,-0.08263496336711869,0.8839950762547513,-0.26782449067609027,-1.990293479567943
30,-0.13132206139903066,3.4836117192731457,2.1140483127680105,-0.14155276568418826,-0.14955115485262063,2.173613266473283,-1.0943358869706963,1.2891437914703976,2.2673433320158387,0.4948311695545853,2.5372545333438863,1.4717745542817107,-1.6303005088064657,-1.1015241824337156,1.0844321037420248,1.2803678902506148,0.8724325431000867,3.8216353241056655,0.4625758502242173,-0.41980514627168825,0.8003167951566419,0.12589250077020633,-1.0033947118725959,-0.11409352874950007,-0.842079754673538,0.0,-0.08263496336711869,2.276589688870568,3.733788487660788,0.1872731497815986
31,-0.6345346156392817,-0.4449695297159004,0.7597939555236671,-2.033571774221744,1.3365921578939226,-0.7751677356674518,-1.0073408057529545,-1.1422171626417348,0.8634999372070528,-0.4306579460037943,-0.5584148285885291,0.02009031745511322,-1.1355740126332245,-0.5983311608377992,-1.143448474255481,-1.0517918621624083,0.8995820855778978,-0.8807073075002145,-0.13846862297780116,0.2346454297967621,-0.32135951405713215,0.2145526965493607,-1.1948088753347998,-0.11409352874950007,2.0534809388819184,0.0,-0.08263496336711869,-1.339188165977369,-0.26782449067609027,-0.13061978880957564
32,-1.5690722163711768,-0.4449695297159004,-0.5010516731376492,1.7301600501376444,2.053849395573158,-0.7135975678603625,-0.23570664200005667,1.1051948776854448,-1.603947317320216,-1.125819963641984,2.0854146661225954,0.8531591124521948,-0.08210441738082214,-0.9845402345220342,1.180863374512759,1.2349453502553862,2.5543363410605657,1.7940921757349142,1.0866795248760848,0.46639480685916834,2.2045935552673472,-0.9897876383602764,0.10592688858769703,-0.11409352874950007,-0.18825333636562006,0.0,-0.08263496336711869,1.449216254141511,-0.26782449067609027,1.1250573186255615
33,-0.2032095691476379,-0.4449695297159004,0.46001934912249454,-0.4640601516571785,-0.3617179465818596,-0.04765649328861891,-0.8068285643638041,-0.42614469849570735,2.349344130446943,-0.43855270182334466,1.0940511068229748,0.8878015771946476,0.625391605644671,0.45756845242685756,-0.7091123875770164,2.235309887658403,0.3533903836376057,-0.9289527484126653,0.16230975528452846,-0.9336504526433067,1.02647566969293,-0.3091127859377378,2.860266834879748,-0.11409352874950007,-0.842079754673538,0.0,-0.08263496336711869,0.1235420660266054,-0.26782449067609027,0.1872731497815986
34,-2.431722309354464,-0.4449695297159004,-0.5540309585589989,-1.672562373082467,-0.2581641002363358,-0.5202204787933374,-1.20149050385521,1.0378259695970942,-1.4886109649907402,0.4624782735292937,-0.5584148285885291,-0.7057518009581855,-0.006874658573756055,-0.6378233033616661,1.5238375823249066,0.21575149651281728,-1.2045744374406457,-1.1995552474776685,-0.30734049759115567,1.005832331946052,-0.7542351735573252,-1.3845883188480472,0.6195080679904036,-0.11409352874950007,0.05758071701463089,0.0,-0.08263496336711869,-0.3263561616061385,-0.26782449067609027,0.0336248961291977
35,0.012452954098183935,-0.4449695297159004,0.098573277666968,2.232313173117408,0.7415973113132058,2.567414702156539,0.119651851070806,0.04575814839176066,-1.603947317320216,-0.013654073808018346,2.494981604116051,-0.06896391190948568,0.4681289217954372,-0.917983056666559,1.6630197283664305,-0.9685327622806227,-0.08312891060752514,-0.4246675324357035,0.9501931179956672,-0.4073220494142642,-0.21154417157356614,0.8389381814476068,1.5204030402003148,-0.11409352874950007,-0.1476619131664374,0.0,-0.08263496336711869,0.11282562274800598,-0.26782449067609027,-1.370402249315154
